,Instrument,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,BIDSIZE,BID,ASK,ASKSIZE,TRDPRC_1,HST_CLOSE,HSTCLSDATE,ACVOL_UNS,OPINT_1,OPINTNC,MID_IV,DELTA,GAMMA,THETA,VEGA,RHO
8676,SPXl152873000.U,2028-12-15,CALL,7300,11,994.8,1009.4,11,,988.3,2026-01-26,,216,0,19.4113,0.597,0.0002,-0.6473,44.7242,90.8385
8677,SPXx152873000.U,2028-12-15,PUT ,7300,12,719.8,732.4,12,,728.7,2026-01-26,,106,29,18.4404,-0.3886,0.0002,-0.1085,44.7569,-98.9299
8678,SPXl152874000.U,2028-12-15,CALL,7400,11,938.8,953.3,11,,932.5,2026-01-26,,543,0,19.1073,0.5806,0.0002,-0.6415,45.2024,89.1859
8679,SPXx152874000.U,2028-12-15,PUT ,7400,12,752.9,765.8,12,,765.5,2026-01-26,,186,0,18.1214,-0.4058,0.0002,-0.0934,45.2517,-103.3293
8680,SPXl152875000.U,2028-12-15,CALL,7500,11,884.1,898.5,11,,878.2,2026-01-26,,112,0,18.807,0.5639,0.0002,-0.6346,45.6078,87.4065
8681,SPXx152875000.U,2028-12-15,PUT ,7500,12,787.5,800.6,12,,796.73,2026-01-26,,453,0,17.8048,-0.4234,0.0002,-0.077,45.6668,-107.8729
8682,SPXl152876000.U,2028-12-15,CALL,7600,12,830.9,845.1,12,,825.3,2026-01-26,,407,0,18.5094,0.5467,0.0002,-0.6265,45.9346,85.5021
8683,SPXx152876000.U,2028-12-15,PUT ,7600,12,823.5,836.8,12,,837.0,2026-01-26,,195,0,17.4892,-0.4416,0.0002,-0.0595,45.9946,-112.5603
8684,SPXl152877000.U,2028-12-15,CALL,7700,13,779.1,793.4,13,,773.95,2026-01-26,,272,0,18.2166,0.5292,0.0002,-0.6174,46.1763,83.4731
8685,SPXx152877000.U,2028-12-15,PUT ,7700,11,861.1,874.5,11,,875.0,2026-01-26,,227,0,17.1768,-0.4603,0.0002,-0.0407,46.2271,-117.3922
8686,SPXl152878000.U,2028-12-15,CALL,7800,13,729.0,743.2,13,,724.15,2026-01-26,,282,-1,17.9289,0.5113,0.0002,-0.6072,46.3271,81.3228
8687,SPXx152878000.U,2028-12-15,PUT ,7800,11,900.2,913.8,11,,914.7,2026-01-26,,239,0,16.8673,-0.4794,0.0002,-0.0207,46.3564,-122.3668
8688,SPXl152879000.U,2028-12-15,CALL,7900,13,680.5,694.7,13,,676.1,2026-01-26,,569,0,17.6462,0.493,0.0002,-0.5959,46.3812,79.0554
8689,SPXx152879000.U,2028-12-15,PUT ,7900,11,941.1,954.8,11,,956.0,2026-01-26,,20,0,16.5607,-0.499,0.0002,0.0006,46.3744,-127.4813
8690,SPXl152880000.U,2028-12-15,CALL,8000,13,633.8,647.9,13,,629.75,2026-01-26,,1943,-1,17.3698,0.4744,0.0002,-0.5836,46.3332,76.6766
8691,SPXx152880000.U,2028-12-15,PUT ,8000,11,983.7,997.4,11,,999.05,2026-01-26,,208,0,16.2577,-0.519,0.0002,0.0232,46.2735,-132.7316
8692,SPXl152882000.U,2028-12-15,CALL,8200,11,545.9,559.8,11,,542.6,2026-01-26,,550,0,16.836,0.4365,0.0002,-0.5559,45.9125,71.6141
8693,SPXx152882000.U,2028-12-15,PUT ,8200,12,1074.6,1088.3,12,,1090.75,2026-01-26,,50,0,15.6636,-0.5602,0.0002,0.0719,45.6855,-143.614
8694,SPXl152884000.U,2028-12-15,CALL,8400,12,465.8,479.2,12,,463.15,2026-01-26,,816,0,16.3353,0.398,0.0002,-0.5245,45.0388,66.214
8695,SPXx152884000.U,2028-12-15,PUT ,8400,11,1173.0,1186.7,11,,1190.0,2026-01-26,,12,0,15.0841,-0.6026,0.0002,0.1253,44.5403,-154.9508
8696,SPXl152886000.U,2028-12-15,CALL,8600,13,393.6,406.4,13,,395.0,2026-01-26,,2690,80,15.8681,0.3595,0.0002,-0.49,43.704,60.5742
8697,SPXx152886000.U,2028-12-15,PUT ,8600,10,1279.5,1293.1,10,,1297.15,2026-01-26,,160,0,14.5218,-0.6456,0.0002,0.183,42.8027,-166.6488
8698,SPXl152888000.U,2028-12-15,CALL,8800,29,329.8,341.1,29,,328.1,2026-01-26,,372,25,15.4355,0.3214,0.0002,-0.4531,41.9223,54.8086
8699,SPXx152888000.U,2028-12-15,PUT ,8800,2,1385.9,1416.4,2,,1411.85,2026-01-26,,2,0,13.9799,-0.6885,0.0002,0.2441,40.4643,-178.5817
8700,SPXl152890000.U,2028-12-15,CALL,9000,33,273.8,284.3,33,,272.7,2026-01-26,,1686,0,15.045,0.2847,0.0002,-0.4147,39.7405,49.0564
8701,SPXx152890000.U,2028-12-15,PUT ,9000,2,1506.6,1540.2,2,,1535.05,2026-01-26,,78,0,13.43,-0.7313,0.0002,0.3087,37.5034,-190.6903
8702,SPXl152892000.U,2028-12-15,CALL,9200,36,225.2,235.4,36,,224.4,2026-01-26,,175,0,14.6935,0.2496,0.0002,-0.3758,37.2224,43.4389
8703,SPXx152892000.U,2028-12-15,PUT ,9200,2,1635.8,1670.9,2,,1667.2,2026-01-26,,1,0,12.875,-0.7731,0.0002,0.3756,33.9467,-202.8366
8704,SPXl152894000.U,2028-12-15,CALL,9400,41,183.9,193.9,41,,183.75,2026-01-26,,478,0,14.3858,0.217,0.0002,-0.3374,34.462,38.087
8705,SPXx152894000.U,2028-12-15,PUT ,9400,2,1772.5,1809.0,2,,1805.35,2026-01-26,,6,0,12.3047,-0.8135,0.0002,0.4441,29.8322,-214.9016
8706,SPXl152895000.U,2028-12-15,CALL,9500,43,165.9,175.7,43,,166.0,2026-01-26,,283,0,14.2494,0.2018,0.0002,-0.3187,33.0247,35.5466
8707,SPXx152895000.U,2028-12-15,PUT ,9500,2,1843.4,1880.6,2,,1877.1,2026-01-26,,0,0,12.0041,-0.8331,0.0002,0.4788,27.5676,-220.8875
8708,SPXl152895500.U,2028-12-15,CALL,9550,45,157.4,167.2,45,,157.75,2026-01-26,,1,0,14.1836,0.1944,0.0002,-0.3094,32.2937,34.309
8709,SPXx152895500.U,2028-12-15,PUT ,9550,2,1879.4,1917.1,2,,1913.5,2026-01-26,,1,0,11.8489,-0.8427,0.0002,0.4962,26.3854,-223.8634
8710,SPXl152896000.U,2028-12-15,CALL,9600,46,149.4,159.1,46,,149.8,2026-01-26,,106,0,14.1225,0.1872,0.0002,-0.3004,31.5629,33.1044
8711,SPXx152896000.U,2028-12-15,PUT ,9600,2,1915.9,1953.9,2,,1950.35,2026-01-26,,1,0,11.6892,-0.8522,0.0002,0.5137,25.1694,-226.8278
8712,SPXl152898000.U,2028-12-15,CALL,9800,51,121.0,130.4,51,,122.1,2026-01-26,,1115,0,13.9054,0.1605,0.0001,-0.2658,28.6355,28.5741
8713,SPXx152898000.U,2028-12-15,PUT ,9800,2,2065.6,2105.1,2,,2101.35,2026-01-26,,2,0,10.9899,-0.889,0.0001,0.5837,19.9564,-238.5608
8714,SPXl1528A0000.U,2028-12-15,CALL,10000,55,97.9,106.9,55,102.0,100.5,2026-01-26,3,1939,0,13.7374,0.1369,0.0001,-0.2337,25.7562,24.5127
8715,SPXx1528A0000.U,2028-12-15,PUT ,10000,2,2220.5,2261.6,2,,2257.65,2026-01-26,,3,0,10.0807,-0.9249,0.0,0.6556,13.9532,-250.254
8716,SPXl1528A0200.U,2028-12-15,CALL,10200,32,79.5,87.9,62,,80.65,2026-01-26,,12,0,13.6046,0.1168,0.0001,-0.2055,23.0642,21.0096
8717,SPXx1528A0200.U,2028-12-15,PUT ,10200,2,2380.1,2422.6,2,,2418.45,2026-01-26,,0,0,8.5031,-0.9624,0.0,0.733,6.2281,-262.3943
8718,SPXl1528A0400.U,2028-12-15,CALL,10400,39,64.7,72.6,69,,66.15,2026-01-26,,327,0,13.5148,0.0994,0.0001,-0.1802,20.5491,17.9645
8719,SPXx1528A0400.U,2028-12-15,PUT ,10400,2,2543.3,2587.5,2,,2582.85,2026-01-26,,1,0,8.8046,-0.9649,0.0,0.7515,5.5544,-268.405
8720,SPXl1528A0600.U,2028-12-15,CALL,10600,42,52.9,60.4,72,,54.4,2026-01-26,,120,0,13.4625,0.0848,0.0,-0.1582,18.2673,15.3732
8721,SPXx1528A0600.U,2028-12-15,PUT ,10600,2,2709.6,2755.3,2,,2750.3,2026-01-26,,0,0,,,,,,
8722,SPXl1528A0800.U,2028-12-15,CALL,10800,46,43.5,50.5,76,,44.95,2026-01-26,,10,0,13.438,0.0724,0.0,-0.139,16.2126,13.1701
8723,SPXx1528A0800.U,2028-12-15,PUT ,10800,2,2878.4,2925.7,2,,2920.1,2026-01-26,,0,0,,,,,,
8724,SPXl1528A1000.U,2028-12-15,CALL,11000,51,36.0,42.7,92,,36.87,2026-01-26,,2592,0,13.4462,0.0621,0.0,-0.1225,14.4064,11.3297
8725,SPXx1528A1000.U,2028-12-15,PUT ,11000,2,3049.0,3097.9,2,,3091.8,2026-01-26,,2,0,,,,,,
8726,SPXl1528A1200.U,2028-12-15,CALL,11200,55,30.0,36.3,85,,31.4,2026-01-26,,215,0,13.4739,0.0535,0.0,-0.1083,12.8074,9.7738
8727,SPXx1528A1200.U,2028-12-15,PUT ,11200,2,3221.2,3271.7,2,,3264.95,2026-01-26,,1,0,,,,,,
8728,SPXl1528A1400.U,2028-12-15,CALL,11400,60,25.2,31.1,90,,26.5,2026-01-26,,876,0,13.5222,0.0463,0.0,-0.0961,11.4096,8.4691
8729,SPXx1528A1400.U,2028-12-15,PUT ,11400,2,3394.6,3446.9,2,,3433.7,2026-01-26,,1,0,,,,,,
8730,SPXl1528A2000.U,2028-12-15,CALL,12000,79,15.9,20.4,131,,16.4,2026-01-26,,1738,0,13.7722,0.031,0.0,-0.0692,8.2339,5.6957
8731,SPXx1528A2000.U,2028-12-15,PUT ,12000,,,,,,3960.2,2026-01-26,,12,0,,,,,,
8732,SPXL212940000.U,2029-12-21,CALL,400,1,0.05,,,,6395.6,2026-01-26,,276,0,,,,,,
8733,SPXX212940000.U,2029-12-21,PUT ,400,0,0.0,3.2,84,,0.88,2026-01-26,,188,0,55.7794,-0.0006,0.0,-0.0049,0.275,-0.2171
8734,SPXL212980000.U,2029-12-21,CALL,800,,,,,,6054.9,2026-01-26,,0,0,,,,,,
8735,SPXX212980000.U,2029-12-21,PUT ,800,84,1.15,5.6,84,,3.45,2026-01-26,,111,0,45.7184,-0.0014,0.0,-0.0092,0.6437,-0.5219
8736,SPXl212912000.U,2029-12-21,CALL,1200,,,,,,5717.8,2026-01-26,,0,0,,,,,,
8737,SPXx212912000.U,2029-12-21,PUT ,1200,8,8.8,10.6,84,,9.75,2026-01-26,,104,0,42.7253,-0.004,0.0,-0.0214,1.6405,-1.4765
8738,SPXl212916000.U,2029-12-21,CALL,1600,,,,,,5383.7,2026-01-26,,0,0,,,,,,
8739,SPXx212916000.U,2029-12-21,PUT ,1600,81,14.7,18.8,81,,17.1,2026-01-26,,40,0,39.1783,-0.0073,0.0,-0.0323,2.766,-2.6305
8740,SPXl212918000.U,2029-12-21,CALL,1800,,,,,,5217.4,2026-01-26,,0,0,,,,,,
8741,SPXx212918000.U,2029-12-21,PUT ,1800,81,20.8,23.8,81,,22.2,2026-01-26,,134,0,38.0206,-0.0097,0.0,-0.0398,3.5596,-3.5057
8742,SPXl212920000.U,2029-12-21,CALL,2000,,,,,,5052.0,2026-01-26,,275,0,,,,,,
8743,SPXx212920000.U,2029-12-21,PUT ,2000,78,25.6,30.3,78,,27.7,2026-01-26,,551,0,36.7533,-0.0123,0.0,-0.0467,4.3746,-4.4314
8744,SPXl212922000.U,2029-12-21,CALL,2200,,,,,,4887.3,2026-01-26,,0,0,,,,,,
8745,SPXx212922000.U,2029-12-21,PUT ,2200,76,32.3,37.3,76,,34.35,2026-01-26,,49,0,35.6609,-0.0154,0.0,-0.0544,5.3138,-5.5444
8746,SPXl212924000.U,2029-12-21,CALL,2400,,,,,,4723.3,2026-01-26,,0,0,,,,,,
8747,SPXx212924000.U,2029-12-21,PUT ,2400,74,39.7,45.1,74,,41.85,2026-01-26,,13,0,34.6102,-0.0189,0.0,-0.062,6.3309,-6.7942
8748,SPXl212926000.U,2029-12-21,CALL,2600,,,,,,4560.4,2026-01-26,,0,0,,,,,,
8749,SPXx212926000.U,2029-12-21,PUT ,2600,70,47.8,53.8,70,,50.1,2026-01-26,,208,0,33.6027,-0.0229,0.0,-0.0697,7.4279,-8.1908
8750,SPXl212928000.U,2029-12-21,CALL,2800,,,,,,4458.6,2026-01-26,,1,0,,,,,,
8751,SPXx212928000.U,2029-12-21,PUT ,2800,65,56.7,63.6,65,,59.3,2026-01-26,,156,0,32.6484,-0.0273,0.0,-0.0773,8.6133,-9.7564
8752,SPXl212929000.U,2029-12-21,CALL,2900,2,4262.3,,,,4382.4,2026-01-26,,1,0,35.238,0.9432,0.0,-0.2568,11.1978,84.8706
8753,SPXx212929000.U,2029-12-21,PUT ,2900,63,61.5,68.8,63,,64.25,2026-01-26,,213,0,32.1837,-0.0297,0.0,-0.0811,9.2356,-10.6004
8754,SPXl212930000.U,2029-12-21,CALL,3000,2,4182.6,,,,4299.6,2026-01-26,,758,0,34.5401,0.9409,0.0,-0.2674,11.7586,87.4739
8755,SPXx212930000.U,2029-12-21,PUT ,3000,61,66.5,74.3,61,,69.5,2026-01-26,,2071,0,31.7297,-0.0322,0.0,-0.0849,9.8795,-11.4898
8756,SPXl212931000.U,2029-12-21,CALL,3100,2,4103.2,,,,4223.2,2026-01-26,,0,0,34.3644,0.9371,0.0,-0.2827,12.659,89.4244
8757,SPXx212931000.U,2029-12-21,PUT ,3100,59,71.8,80.1,59,,75.0,2026-01-26,,169,0,31.2897,-0.0349,0.0,-0.0886,10.5478,-12.431
8758,SPXl212932000.U,2029-12-21,CALL,3200,2,4024.0,,,,4141.4,2026-01-26,,60,0,33.7388,0.9344,0.0,-0.2936,13.2836,91.8872
8759,SPXx212932000.U,2029-12-21,PUT ,3200,56,77.4,86.2,56,,80.85,2026-01-26,,74,0,30.8618,-0.0377,0.0,-0.0924,11.2398,-13.4246
8760,SPXl212933000.U,2029-12-21,CALL,3300,2,3945.2,,,,4064.6,2026-01-26,,0,0,19.3185,0.9739,0.0,-0.1971,2.6776,110.2172
8761,SPXx212933000.U,2029-12-21,PUT ,3300,54,83.2,92.6,54,,87.1,2026-01-26,,787,0,30.4401,-0.0407,0.0,-0.096,11.9515,-14.4655
8762,SPXl212934000.U,2029-12-21,CALL,3400,2,3866.6,,,,3920.88,2026-01-26,,45,0,21.0428,0.9676,0.0,-0.2174,4.6811,111.5775
8763,SPXx212934000.U,2029-12-21,PUT ,3400,51,89.5,99.3,51,,94.28,2026-01-26,,1027,0,30.0358,-0.0438,0.0,-0.0997,12.6916,-15.5712
8764,SPXl212935000.U,2029-12-21,CALL,3500,2,3788.4,,,,3906.7,2026-01-26,,11,0,21.9952,0.9619,0.0,-0.2362,6.3676,113.0681
8765,SPXx212935000.U,2029-12-21,PUT ,3500,49,96.0,106.4,49,,100.5,2026-01-26,,239,0,29.6387,-0.0471,0.0,-0.1033,13.4529,-16.7311
8766,SPXl212936000.U,2029-12-21,CALL,3600,2,3710.7,,,,3828.8,2026-01-26,,2,0,22.6221,0.9563,0.0,-0.2541,7.9134,114.581
8767,SPXx212936000.U,2029-12-21,PUT ,3600,46,103.0,113.8,46,,107.75,2026-01-26,,346,0,29.2584,-0.0506,0.0,-0.107,14.2434,-17.9624
8768,SPXl212937000.U,2029-12-21,CALL,3700,2,3633.2,,,,3751.6,2026-01-26,,0,0,23.0268,0.9508,0.0,-0.2711,9.3418,116.1305
8769,SPXx212937000.U,2029-12-21,PUT ,3700,45,110.5,121.5,45,,115.35,2026-01-26,,1320,0,28.8858,-0.0543,0.0,-0.1105,15.0557,-19.2545
8770,SPXl212938000.U,2029-12-21,CALL,3800,2,3556.2,,,,3599.35,2026-01-26,,3,0,23.3134,0.9453,0.0,-0.2876,10.7239,117.6456
8771,SPXx212938000.U,2029-12-21,PUT ,3800,44,118.3,129.6,44,,123.35,2026-01-26,,667,0,28.5167,-0.0581,0.0,-0.1139,15.8863,-20.6026
8772,SPXl212939000.U,2029-12-21,CALL,3900,2,3479.6,,,,3522.05,2026-01-26,,0,0,23.5063,0.9398,0.0,-0.3035,12.0647,119.1313
8773,SPXx212939000.U,2029-12-21,PUT ,3900,43,126.5,138.2,43,,131.8,2026-01-26,,135,0,28.1653,-0.0622,0.0,-0.1173,16.7475,-22.0345
8774,SPXl212940000.U,2029-12-21,CALL,4000,2,3403.5,,,,3457.13,2026-01-26,,17814,0,23.6358,0.9341,0.0,-0.3191,13.3844,120.5654
8775,SPXx212940000.U,2029-12-21,PUT ,4000,42,135.2,147.1,42,,139.75,2026-01-26,,17788,0,27.815,-0.0664,0.0,-0.1206,17.6246,-23.5236
8776,SPXl212941000.U,2029-12-21,CALL,4100,2,3327.8,,,,3368.95,2026-01-26,,3,0,23.7086,0.9284,0.0,-0.3341,14.6808,121.9572
8777,SPXx212941000.U,2029-12-21,PUT ,4100,40,144.4,156.6,40,,149.95,2026-01-26,,167,0,27.4816,-0.0709,0.0,-0.1238,18.5316,-25.1025
8778,SPXl212942000.U,2029-12-21,CALL,4200,2,3252.7,,,,3293.15,2026-01-26,,1,0,23.7483,0.9224,0.0,-0.3489,15.9736,123.2759
8779,SPXx212942000.U,2029-12-21,PUT ,4200,39,154.0,166.5,39,,159.75,2026-01-26,,1299,0,27.1524,-0.0756,0.0,-0.1269,19.4567,-26.7504
8780,SPXl212943000.U,2029-12-21,CALL,4300,2,3178.0,,,,3217.85,2026-01-26,,2,0,23.7487,0.9164,0.0,-0.3632,17.2503,124.5454
8781,SPXx212943000.U,2029-12-21,PUT ,4300,37,164.2,176.9,67,,170.05,2026-01-26,,833,0,26.8341,-0.0805,0.0,-0.1299,20.4054,-28.4833
8782,SPXl212944000.U,2029-12-21,CALL,4400,2,3104.0,,,,3143.2,2026-01-26,,10,0,23.7325,0.9101,0.0,-0.3773,18.5322,125.7259
8783,SPXx212944000.U,2029-12-21,PUT ,4400,36,174.8,187.9,66,,180.9,2026-01-26,,1197,0,26.5227,-0.0856,0.0,-0.1327,21.3737,-30.2964
8784,SPXl212945000.U,2029-12-21,CALL,4500,2,3030.4,3180.4,2,,3069.05,2026-01-26,,9,0,27.1629,0.8854,0.0,-0.4298,23.1878,118.9809
8785,SPXx212945000.U,2029-12-21,PUT ,4500,35,186.0,199.3,65,,192.3,2026-01-26,,1486,0,26.217,-0.0909,0.0,-0.1353,22.3597,-32.1902
8786,SPXl212946000.U,2029-12-21,CALL,4600,2,2957.5,3105.8,2,,2995.5,2026-01-26,,4,0,26.8936,0.8796,0.0,-0.441,24.2106,120.2802
8787,SPXx212946000.U,2029-12-21,PUT ,4600,33,197.7,211.4,63,,204.25,2026-01-26,,190,0,25.9204,-0.0965,0.0,-0.1378,23.3657,-34.175
8788,SPXl212947000.U,2029-12-21,CALL,4700,2,2885.2,3031.6,2,,2922.55,2026-01-26,,33,0,26.6253,0.8736,0.0,-0.4519,25.2422,121.5035
8789,SPXx212947000.U,2029-12-21,PUT ,4700,33,210.0,224.0,33,,216.8,2026-01-26,,82,0,25.6316,-0.1024,0.0,-0.1401,24.3895,-36.2508
8790,SPXl212948000.U,2029-12-21,CALL,4800,2,2813.5,2958.1,2,,2850.3,2026-01-26,,126,0,26.3632,0.8673,0.0,-0.4626,26.2856,122.6369
8791,SPXx212948000.U,2029-12-21,PUT ,4800,73,223.1,237.2,32,,229.95,2026-01-26,,406,0,25.3492,-0.1085,0.0,-0.1422,25.4287,-38.4179
8792,SPXl212949000.U,2029-12-21,CALL,4900,2,2742.4,2885.2,2,,2778.6,2026-01-26,,140,0,26.1046,0.8608,0.0,-0.473,27.3373,123.685
8793,SPXx212949000.U,2029-12-21,PUT ,4900,30,236.5,251.1,30,,243.75,2026-01-26,,212,0,25.0704,-0.1149,0.0,-0.144,26.4796,-40.6717
8794,SPXl212950000.U,2029-12-21,CALL,5000,2,2671.9,2813.0,2,,2718.58,2026-01-26,,20841,0,25.8505,0.8541,0.0,-0.4832,28.3967,124.6434
8795,SPXx212950000.U,2029-12-21,PUT ,5000,29,250.6,265.6,29,,256.55,2026-01-26,,21312,0,24.7982,-0.1215,0.0,-0.1456,27.5434,-43.0219
8796,SPXl212951000.U,2029-12-21,CALL,5100,2,2602.1,2741.4,2,,2637.3,2026-01-26,,331,0,25.6003,0.8471,0.0,-0.493,29.4617,125.5121
8797,SPXx212951000.U,2029-12-21,PUT ,5100,27,265.6,280.8,27,,273.45,2026-01-26,,463,0,24.5366,-0.1284,0.0,-0.147,28.6222,-45.4821
8798,SPXl212952000.U,2029-12-21,CALL,5200,2,2532.9,2670.6,2,,2567.6,2026-01-26,,153,0,25.3549,0.8399,0.0,-0.5026,30.5313,126.2872
8799,SPXx212952000.U,2029-12-21,PUT ,5200,25,281.2,296.8,25,,289.3,2026-01-26,,485,0,24.2808,-0.1355,0.0,-0.1481,29.7099,-48.0427
8800,SPXl212953000.U,2029-12-21,CALL,5300,2,2464.4,2600.4,2,,2498.55,2026-01-26,,200,0,25.112,0.8324,0.0,-0.5118,31.6022,126.9729
8801,SPXx212953000.U,2029-12-21,PUT ,5300,24,297.5,313.5,24,,305.9,2026-01-26,,492,0,24.03,-0.143,0.0,-0.1488,30.8039,-50.7036
8802,SPXl212954000.U,2029-12-21,CALL,5400,2,2396.5,2530.9,2,,2430.2,2026-01-26,,63,0,24.8709,0.8247,0.0,-0.5207,32.6722,127.5692
8803,SPXx212954000.U,2029-12-21,PUT ,5400,22,314.6,330.9,22,,323.9,2026-01-26,,584,0,23.7847,-0.1507,0.0,-0.1493,31.9029,-53.4688
8804,SPXl212955000.U,2029-12-21,CALL,5500,2,2329.3,2462.0,2,,2362.55,2026-01-26,,661,0,24.6314,0.8168,0.0,-0.5291,33.7395,128.0761
8805,SPXx212955000.U,2029-12-21,PUT ,5500,21,332.5,348.9,21,,342.05,2026-01-26,,1499,0,23.5442,-0.1587,0.0,-0.1494,33.0042,-56.338
8806,SPXl212956000.U,2029-12-21,CALL,5600,2,2262.8,2393.9,2,,2295.55,2026-01-26,,250,0,24.3957,0.8086,0.0,-0.5372,34.8037,128.4858
8807,SPXx212956000.U,2029-12-21,PUT ,5600,21,351.1,367.8,21,,361.0,2026-01-26,,477,0,23.3062,-0.1669,0.0,-0.1492,34.1039,-59.3068
8808,SPXl212956750.U,2029-12-21,CALL,5675,2,2195.9,,,,2318.7,2026-01-26,,20,0,21.8545,0.8148,0.0,-0.5163,34.0097,135.3167
8809,SPXx212956750.U,2029-12-21,PUT ,5675,21,365.6,382.3,21,,375.65,2026-01-26,,68,0,23.1307,-0.1733,0.0,-0.1487,34.9275,-61.604
8810,SPXl212957000.U,2029-12-21,CALL,5700,2,2196.9,2326.4,2,,2229.2,2026-01-26,,132,0,24.1591,0.8002,0.0,-0.5449,35.8601,128.8098
8811,SPXx212957000.U,2029-12-21,PUT ,5700,21,370.5,387.3,21,,380.65,2026-01-26,,322,0,23.0714,-0.1754,0.0,-0.1485,35.2006,-62.3792
8812,SPXl212958000.U,2029-12-21,CALL,5800,2,2131.6,2259.6,2,,2163.5,2026-01-26,,107,0,23.9228,0.7916,0.0,-0.5521,36.9077,129.0441
8813,SPXx212958000.U,2029-12-21,PUT ,5800,21,390.5,407.6,48,,400.95,2026-01-26,,604,0,22.8379,-0.1842,0.0,-0.1474,36.2907,-65.5512
8814,SPXl212959000.U,2029-12-21,CALL,5900,2,2067.0,2193.4,2,,2098.45,2026-01-26,,208,0,23.6864,0.7827,0.0,-0.5588,37.9444,129.1882
8815,SPXx212959000.U,2029-12-21,PUT ,5900,20,411.4,428.5,46,,422.0,2026-01-26,,396,0,22.6065,-0.1933,0.0,-0.1459,37.3727,-68.8266
8816,SPXl212959500.U,2029-12-21,CALL,5950,2,2035.0,2160.6,2,,2066.2,2026-01-26,,18,0,23.5696,0.7782,0.0,-0.562,38.4588,129.2225
8817,SPXx212959500.U,2029-12-21,PUT ,5950,20,422.0,439.3,45,,432.8,2026-01-26,,64,0,22.4907,-0.1979,0.0,-0.1449,37.9093,-70.5007
8818,SPXl212960000.U,2029-12-21,CALL,6000,2,2003.0,2127.9,2,,2040.91,2026-01-26,,25133,1,23.4497,0.7736,0.0,-0.5651,38.9684,129.2418
8819,SPXx212960000.U,2029-12-21,PUT ,6000,20,432.7,450.2,45,,440.4,2026-01-26,,25256,1,22.3742,-0.2026,0.0,-0.1438,38.4425,-72.1981
8820,SPXl212961000.U,2029-12-21,CALL,6100,2,1939.8,2063.2,2,,1970.4,2026-01-26,,355,0,23.216,0.7642,0.0,-0.5709,39.9793,129.1947
8821,SPXx212961000.U,2029-12-21,PUT ,6100,19,455.0,472.5,43,,466.2,2026-01-26,,443,0,22.1418,-0.2122,0.0,-0.1413,39.4986,-75.6699
8822,SPXl212962000.U,2029-12-21,CALL,6200,2,1877.1,1999.1,2,,1914.9,2026-01-26,,264,1,22.9788,0.7546,0.0,-0.5762,40.9722,129.0631
8823,SPXx212962000.U,2029-12-21,PUT ,6200,19,477.7,495.5,42,,485.54,2026-01-26,,256,1,21.9079,-0.2221,0.0,-0.1382,40.538,-79.239
8824,SPXl212963000.U,2029-12-21,CALL,6300,2,1815.1,1935.6,2,,1844.95,2026-01-26,,20,0,22.7404,0.7448,0.0,-0.5809,41.9463,128.8396
8825,SPXx212963000.U,2029-12-21,PUT ,6300,18,501.2,519.1,40,,513.05,2026-01-26,,36,0,21.6709,-0.2322,0.0001,-0.1345,41.5582,-82.903
8826,SPXl212964000.U,2029-12-21,CALL,6400,2,1753.7,1872.8,2,,1783.3,2026-01-26,,257,0,22.5006,0.7347,0.0001,-0.585,42.8996,128.5236
8827,SPXx212964000.U,2029-12-21,PUT ,6400,18,525.2,543.4,39,,537.45,2026-01-26,,221,0,21.4342,-0.2426,0.0001,-0.1303,42.5583,-86.6726
8828,SPXl212965000.U,2029-12-21,CALL,6500,2,1693.1,1810.7,2,,1728.45,2026-01-26,,434,0,22.2613,0.7243,0.0001,-0.5887,43.8307,128.1086
8829,SPXx212965000.U,2029-12-21,PUT ,6500,18,550.0,568.2,38,,562.45,2026-01-26,,162,0,21.1917,-0.2533,0.0001,-0.1255,43.5339,-90.5333
8830,SPXl212966000.U,2029-12-21,CALL,6600,2,1632.9,1749.3,2,,1668.55,2026-01-26,,204,0,22.0178,0.7137,0.0001,-0.5917,44.7361,127.6053
8831,SPXx212966000.U,2029-12-21,PUT ,6600,18,575.3,593.8,37,,588.05,2026-01-26,,126,0,20.9467,-0.2642,0.0001,-0.1201,44.4841,-94.4959
8832,SPXl212967000.U,2029-12-21,CALL,6700,2,1573.7,1688.6,2,,1609.25,2026-01-26,,368,0,21.7766,0.7028,0.0001,-0.5941,45.6151,126.9963
8833,SPXx212967000.U,2029-12-21,PUT ,6700,17,601.3,619.8,36,,614.25,2026-01-26,,226,0,20.6978,-0.2755,0.0001,-0.114,45.4061,-98.5593
8834,SPXl212968000.U,2029-12-21,CALL,6800,2,1515.0,1628.6,2,,1550.5,2026-01-26,,34,0,21.5317,0.6917,0.0001,-0.596,46.4642,126.2944
8835,SPXx212968000.U,2029-12-21,PUT ,6800,17,627.7,646.5,35,,641.05,2026-01-26,,171,0,20.4439,-0.287,0.0001,-0.1072,46.2973,-102.7227
8836,SPXl212969000.U,2029-12-21,CALL,6900,2,1457.1,1569.3,2,,1494.01,2026-01-26,,90,1,21.2862,0.6803,0.0001,-0.5972,47.2816,125.4909
8837,SPXx212969000.U,2029-12-21,PUT ,6900,17,654.7,673.8,34,,668.4,2026-01-26,,78,0,20.1868,-0.2988,0.0001,-0.0997,47.1558,-106.9939
